회사명,sum_rlt
1108602352_2,3.0
1108602352_3,19.0
1108602352_4,14.0
1108603609_1,4.0
1108603609_2,26.0
1108603609_3,18.0
1108603609_4,20.0
1108603666_1,3.0
1108603666_2,4.0
1108603666_3,23.0
1108603666_4,5.0
1108605214_1,8.0
1108605422_1,4.0
1108605422_2,4.0
1108605422_3,2.0
1108605422_4,3.0
1108606611_1,15.0
1108606611_2,2.0
1108606611_3,10.0
1108606611_4,9.0
1108606722_1,6.0
1108606722_2,30.0
1108606722_3,30.0
1108606722_4,63.0
1108607454_1,30.0
1108607454_2,22.0
1108607454_3,21.0
1108609511_1,59.0
1108609511_2,41.0
1108611754_1,18.0
1108611754_2,5.0
1108611754_3,1.0
1108612995_1,7.0
1108612995_2,4.0
1108612995_3,13.0
1108612995_4,5.0
1108614218_1,3.0
1108614727_1,34.0
1108615954_1,16.0
1108615954_2,16.0
1108616026_1,11.0
1108616026_2,18.0
1108616123_1,8.0
1108616123_2,4.0
1108616123_3,4.0
1108617030_1,4.0
1108617030_2,1.0
1108617030_3,7.0
1108617030_4,7.0
1108617286_1,0.0
1108617286_2,6.0
1108617286_3,5.0
1108617286_4,9.0
1108617554_1,2.0
1108617554_2,0.0
1108617554_3,7.0
1108617554_4,3.0
1108617947_1,6.0
1108617947_2,2.0
1108617947_3,2.0
1108617947_4,3.0
1108618612_1,0.0
1108618612_2,1.0
1108618612_3,2.0
1108618780_1,4.0
1108700064_1,47.0
1108700064_2,2.0
1108700064_3,11.0
1108700064_4,14.0
1108700458_1,57.0
1108700458_2,27.0
1108700517_1,2.0
1108700517_2,0.0
1108700517_3,0.0
1108700517_4,0.0
1108701103_1,0.0
1108701103_2,1.0
1108701103_3,3.0
1108800552_1,10.0
1108800552_2,10.0
1108800552_3,6.0
1108800552_4,16.0
1108800722_1,77.0
1108801361_1,3.0
1108801361_2,2.0
1108801361_3,6.0
1118100518_1,4.0
1118100518_2,0.0
1118100518_3,2.0
1118100518_4,3.0
1118100634_1,2.0
1118100634_2,1.0
1118100634_3,0.0
1118100750_1,6.0
1118100750_2,4.0
1118100750_3,2.0
1118100750_4,2.0
1118100783_1,9.0
1118100783_2,10.0
1118100783_3,9.0
1118100819_1,3.0
1118100819_2,6.0
1118100819_3,2.0
1118100819_4,7.0
1118100857_1,0.0
1118100857_2,0.0
1118100857_3,1.0
1118100857_4,0.0
1118100876_1,11.0
1118100876_2,0.0
1118100876_3,2.0
1118100973_1,8.0
1118100973_2,0.0
1118100973_3,0.0
1118100973_4,0.0
1118101287_1,2.0
1118101287_2,3.0
1118101287_3,1.0
1118101287_4,3.0
1118101593_1,2.0
1118101593_2,0.0
1118101593_3,0.0
1118101593_4,1.0
1118102291_1,5.0
1118102291_2,9.0
1118102291_3,9.0
1118102291_4,9.0
1118102326_1,1.0
1118102326_2,3.0
1118102326_3,5.0
1118102501_1,0.0
1118102501_2,2.0
1118102501_3,0.0
1118103271_1,2.0
1118103271_2,2.0
1118103271_3,0.0
1118103271_4,0.0
1118106851_1,0.0
1118106851_2,0.0
1118106851_3,2.0
1118106851_4,1.0
1118109576_1,0.0
1118109576_2,1.0
1118111655_1,13.0
1118111655_2,12.0
1118111655_3,14.0
1118111655_4,19.0
1118112843_1,11.0
1118112843_2,1.0
1118112843_3,1.0
1118112843_4,1.0
1118116887_1,14.0
1118116887_2,21.0
1118116887_3,30.0
1118116887_4,26.0
1118117284_1,2.0
1118117284_2,0.0
1118117284_3,0.0
1118118658_1,1.0
1118118658_2,1.0
1118118658_3,0.0
1118118658_4,2.0
1118119813_1,6.0
1118119813_2,2.0
1118119813_3,15.0
1118119813_4,35.0
1118119851_1,10.0
1118119851_2,10.0
1118119851_3,9.0
1118119851_4,9.0
1118121018_1,6.0
1118121018_2,4.0
1118121018_3,6.0
1118121018_4,9.0
1118121677_1,5.0
1118121677_2,5.0
1118121677_3,5.0
1118121677_4,4.0
1118123506_1,5.0
1118123506_2,5.0
1118123506_3,5.0
1118123506_4,9.0
1118123700_1,4.0
1118123700_2,4.0
1118123700_3,2.0
1118123700_4,3.0
1118124280_1,11.0
1118124280_2,3.0
1118124280_3,3.0
1118124280_4,2.0
1118124994_1,4.0
1118124994_2,5.0
1118124994_3,7.0
1118124994_4,5.0
1118125367_1,3.0
1118125367_2,13.0
1118125367_3,3.0
1118125367_4,0.0
1118125692_1,5.0
1118125692_2,9.0
1118125692_3,5.0
1118125692_4,2.0
1118126181_1,9.0
1118126181_2,5.0
1118126181_3,5.0
1118126181_4,7.0
1118126181_5,5.0
1118127157_1,5.0
1118127157_2,1.0
1118127157_3,1.0
1118127157_4,1.0
1118127555_1,0.0
1118127555_2,0.0
1118127555_3,0.0
1118127555_4,1.0
1118128082_1,1.0
1118128082_2,1.0
1118128082_3,1.0
1118128082_4,1.0
1118128419_1,1.0
1118128419_2,1.0
1118128419_3,1.0
1118128419_4,0.0
1118128893_1,9.0
1118128893_2,10.0
1118128893_3,4.0
1118128893_4,6.0
1118129795_1,2.0
1118129795_2,2.0
1118129795_3,3.0
1118129795_4,11.0
1118131044_1,37.0
1118131840_1,6.0
1118131840_2,3.0
1118131840_3,3.0
1118131840_4,3.0
1118132572_1,1.0
1118132572_2,4.0
1118132572_3,2.0
1118132572_4,0.0
1118133566_1,4.0
1118133566_2,4.0
1118133566_3,2.0
1118134153_1,2.0
1118134231_1,48.0
1118134231_2,35.0
1118134231_3,13.0
1118134231_4,14.0
1118134963_1,4.0
1118134963_2,9.0
1118192911_1,4.0
1118193021_1,1.0
1118193021_2,2.0
1118193021_3,0.0
1118500758_1,1.0
1118601055_1,67.0
1118601055_2,1.0
1118601055_3,3.0
1118601055_4,3.0
1118601128_1,2.0
1118601128_2,1.0
1118601128_3,5.0
1118601128_4,1.0
1118601773_1,15.0
1118601773_2,4.0
1118601773_3,6.0
1118800142_1,1.0
1118800142_2,7.0
1118800142_3,12.0
1118801122_1,4.0
1118801122_2,4.0
1118801122_3,4.0
1118801122_4,4.0
1118801122_5,4.0
1118801122_6,4.0
1118801122_7,4.0
1118801122_8,4.0
1118801122_9,4.0
1118801122_10,3.0
1118801122_11,2.0
1118801122_12,2.0
1128100205_1,4.0
1128100205_2,4.0
1128100205_3,2.0
1128100205_4,1.0
1128100205_5,0.0
1128100409_1,4.0
1128100409_2,1.0
1128100409_3,1.0
1128100961_1,0.0
1128100961_2,0.0
1128100961_3,0.0
1128100961_4,0.0
1128101693_1,2.0
1128101693_2,1.0
1128101693_3,2.0
1128101693_4,2.0
1128102557_1,2.0
1128102557_2,2.0
1128102843_1,6.0
1128102843_2,29.0
1128102843_3,29.0
1128102843_4,29.0
1128103459_1,1.0
1128103459_2,2.0
1128103459_3,8.0
1128104273_1,3.0
1128104273_2,0.0
1128104273_3,0.0
1128104273_4,1.0
1128104273_5,0.0
1128110270_1,34.0
1128110270_2,29.0
1128115085_1,7.0
1128115085_2,6.0
1128115085_3,18.0
1128115085_4,18.0
1128115877_1,0.0
1128115877_2,0.0
1128115877_3,0.0
1128115877_4,0.0
1128116065_1,3.0
1128116065_2,4.0
1128116065_3,2.0
1128116065_4,0.0
1128116783_1,4.0
1128116783_2,6.0
1128116783_3,4.0
1128116783_4,3.0
1128117268_1,3.0
1128117268_2,1.0
1128117268_3,0.0
1128117268_4,0.0
1128120157_1,16.0
1128120157_2,18.0
1128120157_3,6.0
1128120157_4,7.0
1128120900_1,3.0
1128121059_1,15.0
1128121059_2,14.0
1128121059_3,29.0
1128121059_4,30.0
1128122058_1,23.0
1128122058_2,18.0
1128122058_3,19.0
1128122058_4,19.0
1128124639_1,2.0
1128124639_2,2.0
1128124639_3,1.0
1128124639_4,1.0
1128125375_1,2.0
1128125375_2,6.0
1128125375_3,5.0
1128125375_4,3.0
1128132013_1,31.0
1128132013_2,11.0
1128132013_3,13.0
1128132013_4,12.0
1128132084_1,1.0
1128132084_2,5.0
1128132084_3,7.0
1128132084_4,7.0
1128133235_1,0.0
1128133235_2,0.0
1128133235_3,4.0
1128133235_4,1.0
1128136756_1,0.0
1128136756_2,0.0
1128136756_3,1.0
1128136756_4,0.0
1128137963_1,3.0
1128137963_2,1.0
1128137963_3,2.0
1128137963_4,0.0
1128138114_1,3.0
1128138114_2,3.0
1128138114_3,5.0
1128138114_4,2.0
1128140075_1,1.0
1128140075_2,1.0
1128140075_3,3.0
1128140075_4,4.0
1128140546_1,14.0
1128140546_2,17.0
1128140546_3,12.0
1128140546_4,9.0
1128141598_1,14.0
1128141598_2,13.0
1128141598_3,8.0
1128141598_4,15.0
1128142506_1,2.0
1128142506_2,2.0
1128142506_3,1.0
1128142506_4,3.0
1128143179_1,3.0
1128143179_2,2.0
1128143179_3,2.0
1128143179_4,1.0
1128143387_1,3.0
1128143387_2,2.0
1128143387_3,3.0
1128143387_4,5.0
1128143811_1,11.0
1128143811_2,21.0
1128143811_3,8.0
1128143811_4,18.0
1128144237_1,1.0
1128144237_2,1.0
1128144237_3,1.0
1128144237_4,1.0
1128147461_1,1.0
1128147461_2,1.0
1128147461_3,1.0
1128147461_4,5.0
1128148534_1,6.0
1128148534_2,7.0
1128148534_3,4.0
1128148534_4,6.0
1128149265_1,3.0
1128149265_2,8.0
1128149265_3,8.0
1128149265_4,6.0
1128150710_1,12.0
1128150710_2,9.0
1128150710_3,9.0
1128150710_4,2.0
1128150840_1,9.0
1128150840_2,5.0
1128150840_3,6.0
1128150840_4,7.0
1128151683_1,34.0
1128151683_2,27.0
1128151683_3,32.0
1128151683_4,22.0
1128151761_1,2.0
1128151761_2,0.0
1128151761_3,1.0
1128151761_4,1.0
1128151854_1,0.0
1128151854_2,2.0
1128151854_3,2.0
1128151854_4,12.0
1128152488_1,3.0
1128152488_2,3.0
1128152488_3,2.0
1128152488_4,14.0
1128152488_5,4.0
1128152682_1,3.0
1128152682_2,2.0
1128152682_3,7.0
1128152682_4,6.0
1128152912_1,0.0
1128152912_2,1.0
1128152912_3,6.0
1128153395_1,2.0
1128153395_2,2.0
1128153395_3,4.0
1128153395_4,4.0
1128154400_1,11.0
1128154400_2,4.0
1128154400_3,4.0
1128154400_4,15.0
1128508239_1,3.0
1128511530_1,1.0
1128512086_1,0.0
1128519212_1,0.0
1128519401_1,2.0
1128601121_1,9.0
1128601121_2,5.0
1128700643_1,12.0
1128700643_2,12.0
1128700643_3,12.0
1128701171_1,14.0
1128701171_2,20.0
1128701171_3,17.0
1128701171_4,5.0
1128701230_1,14.0
1128701230_2,13.0
1128701230_3,13.0
1128701230_4,3.0
1128701230_5,3.0
1128701230_6,3.0
1128701230_7,3.0
1128800179_1,2.0
1128800179_2,2.0
1128800179_3,5.0
1128800179_4,2.0
1128800636_1,65.0
1128800636_2,39.0
1128801635_1,3.0
1138100800_1,6.0
1138100800_2,3.0
1138100800_3,6.0
1138100800_4,8.0
1138102583_1,7.0
1138102583_2,8.0
1138102583_3,10.0
1138102583_4,3.0
1138102642_1,7.0
1138102642_2,4.0
1138102642_3,0.0
1138102642_4,3.0
1138104937_1,10.0
1138104975_1,2.0
1138104975_2,4.0
1138104975_3,5.0
1138104975_4,5.0
1138105218_1,10.0
1138105218_2,10.0
1138105218_3,10.0
1138105218_4,10.0
1138105353_1,1.0
1138105353_2,4.0
1138105353_3,5.0
1138105353_4,1.0
1138105993_1,4.0
1138105993_2,4.0
1138105993_3,4.0
1138105993_4,2.0
1138107098_1,3.0
1138107098_2,5.0
1138107098_3,5.0
1138107098_4,4.0
1138107098_5,4.0
1138107365_1,5.0
1138107365_2,7.0
1138107365_3,2.0
1138107365_4,2.0
1138108587_1,4.0
1138108587_2,2.0
1138108587_3,3.0
1138108587_4,3.0
1138108743_1,0.0
1138108743_2,1.0
1138108743_3,0.0
1138108743_4,3.0
1138108914_1,8.0
1138108914_2,8.0
1138108914_3,7.0
1138108914_4,8.0
1138109285_1,3.0
1138109285_2,3.0
1138109285_3,3.0
1138109285_4,10.0
1138110860_1,4.0
1138110860_2,6.0
1138110860_3,5.0
1138110860_4,6.0
1138110889_1,3.0
1138110889_2,2.0
1138110889_3,5.0
1138110889_4,4.0
1138111739_1,1.0
1138112169_1,3.0
1138112169_2,1.0
1138112169_3,1.0
1138112169_4,4.0
1138113362_1,3.0
1138113362_2,3.0
1138113362_3,2.0
1138113362_4,5.0
1138113590_1,4.0
1138113590_2,5.0
1138113590_3,4.0
1138113590_4,4.0
1138115069_1,2.0
1138115069_2,2.0
1138115069_3,2.0
1138115069_4,2.0
1138115259_1,4.0
1138115259_2,2.0
1138115259_3,44.0
1138115259_4,40.0
1138115303_1,1.0
1138115303_2,1.0
1138115303_3,1.0
1138115303_4,5.0
1138116087_1,0.0
1138116087_2,2.0
1138116087_3,0.0
1138116087_4,0.0
1138116942_1,3.0
1138116942_2,0.0
1138116942_3,0.0
1138116942_4,0.0
1138116995_1,3.0
1138116995_2,4.0
1138116995_3,6.0
1138117844_1,6.0
1138117844_2,2.0
1138117844_3,3.0
1138117844_4,2.0
1138118203_1,0.0
1138118203_2,2.0
1138118203_3,1.0
1138118203_4,2.0
1138118616_1,3.0
1138118616_2,4.0
1138118616_3,2.0
1138118616_4,5.0
1138118839_1,0.0
1138118839_2,1.0
1138118839_3,1.0
1138118839_4,0.0
1138119240_1,0.0
1138119240_2,1.0
1138119240_3,0.0
1138119240_4,1.0
1138119731_1,3.0
1138119731_2,4.0
1138119731_3,5.0
1138119731_4,2.0
1138120335_1,3.0
1138120335_2,2.0
1138120335_3,2.0
1138120335_4,4.0
1138120806_1,3.0
1138120956_1,5.0
1138120956_2,32.0
1138120956_3,5.0
1138120956_4,5.0
1138122221_1,1.0
1138122221_2,2.0
1138122221_3,1.0
1138122221_4,2.0
1138123201_1,4.0
1138123201_2,1.0
1138123201_3,0.0
1138123201_4,2.0
1138123351_1,4.0
1138123351_2,6.0
1138123351_3,2.0
1138123351_4,9.0
1138123948_1,0.0
1138123948_2,0.0
1138123948_3,2.0
1138123948_4,1.0
1138124781_1,3.0
1138124781_2,2.0
1138124781_3,2.0
1138124781_4,2.0
1138125475_1,7.0
1138125475_2,5.0
1138125475_3,4.0
1138125475_4,5.0
1138125757_1,7.0
1138125757_2,2.0
1138125757_3,3.0
1138125757_4,4.0
1138126611_1,0.0
1138126611_2,5.0
1138126611_3,6.0
1138126611_4,6.0
1138126697_1,7.0
1138126697_2,7.0
1138126697_3,3.0
1138126697_4,5.0
1138127584_1,2.0
1138127584_2,0.0
1138127584_3,2.0
1138127584_4,3.0
1138127717_1,1.0
1138127717_2,3.0
1138127717_3,3.0
1138127717_4,0.0
1138128337_1,2.0
1138128337_2,9.0
1138128337_3,9.0
1138128337_4,4.0
1138128787_1,1.0
1138128787_2,1.0
1138128787_3,2.0
1138128787_4,0.0
1138130022_1,13.0
1138130022_2,15.0
1138130022_3,13.0
1138130978_1,8.0
1138130978_2,8.0
1138130978_3,7.0
1138130978_4,6.0
1138131623_1,1.0
1138131623_2,3.0
1138131623_3,23.0
1138131623_4,19.0
1138132108_1,4.0
1138132108_2,1.0
1138132108_3,1.0
1138132108_4,1.0
1138132578_1,5.0
1138132578_2,5.0
1138132578_3,6.0
1138132578_4,7.0
1138132675_1,6.0
1138132675_2,6.0
1138132675_3,4.0
1138132675_4,0.0
1138132700_1,5.0
1138132700_2,2.0
1138132700_3,4.0
1138132700_4,5.0
1138132786_1,1.0
1138132786_2,2.0
1138132786_3,6.0
1138132786_4,6.0
1138133183_1,12.0
1138133183_2,0.0
1138133183_3,0.0
1138133183_4,6.0
1138133785_1,6.0
1138133785_2,6.0
1138133785_3,4.0
1138133785_4,5.0
1138133825_1,2.0
1138133825_2,2.0
1138133825_3,1.0
1138133825_4,1.0
1138134111_1,3.0
1138134111_2,3.0
1138134111_3,5.0
1138134111_4,3.0
1138134289_1,9.0
1138134289_2,3.0
1138134289_3,2.0
1138134289_4,2.0
1138134353_1,3.0
1138134353_2,1.0
1138134353_3,2.0
1138134353_4,2.0
1138135371_1,10.0
1138135371_2,10.0
1138135371_3,8.0
1138135371_4,10.0
1138135478_1,7.0
1138135478_2,5.0
1138135478_3,2.0
1138135478_4,3.0
1138135804_1,30.0
1138135804_2,31.0
1138135968_1,11.0
1138135968_2,13.0
1138135968_3,12.0
1138135968_4,8.0
1138136138_1,3.0
1138136138_2,6.0
1138136138_3,3.0
1138136138_4,7.0
1138136157_1,0.0
1138136157_2,2.0
1138136157_3,2.0
1138136157_4,0.0
1138136841_1,0.0
1138136841_2,2.0
1138136841_3,1.0
1138136841_4,1.0
1138137651_1,9.0
1138137651_2,2.0
1138137651_3,2.0
1138137651_4,1.0
1138138285_1,1.0
1138138285_2,4.0
1138138285_3,3.0
1138138285_4,3.0
1138138306_1,0.0
1138138306_2,4.0
1138138306_3,0.0
1138138306_4,14.0
1138139979_1,2.0
1138139979_2,1.0
1138139979_3,0.0
1138139979_4,2.0
1138140078_1,2.0
1138140078_2,4.0
1138140078_3,5.0
1138140078_4,2.0
1138140141_1,6.0
1138140141_2,3.0
1138140141_3,5.0
1138140141_4,7.0
1138140461_1,5.0
1138140461_2,6.0
1138140461_3,5.0
1138140461_4,3.0
1138141698_1,0.0
1138141698_2,2.0
1138141698_3,6.0
1138141698_4,3.0
1138142362_1,3.0
1138142362_2,4.0
1138142362_3,2.0
1138142362_4,4.0
1138142533_1,11.0
1138142533_2,5.0
1138142533_3,5.0
1138142964_1,1.0
1138142964_2,3.0
1138142964_3,1.0
1138142964_4,2.0
1138143191_1,5.0
1138143191_2,5.0
1138143191_3,3.0
1138143191_4,3.0
1138143532_1,22.0
1138143532_2,24.0
1138143532_3,29.0
1138143532_4,28.0
1138143565_1,2.0
1138143565_2,1.0
1138143565_3,17.0
1138143565_4,9.0
1138143717_1,0.0
1138143717_2,0.0
1138143717_3,1.0
1138143717_4,0.0
1138144661_1,0.0
1138144661_2,2.0
1138144661_3,2.0
1138144661_4,1.0
1138144792_1,0.0
1138144792_2,0.0
1138144792_3,1.0
1138144792_4,0.0
1138144865_1,25.0
1138144865_2,23.0
1138144865_3,5.0
1138145321_1,0.0
1138145321_2,0.0
1138145321_3,4.0
1138145321_4,6.0
1138145530_1,4.0
1138145530_2,11.0
1138145767_1,1.0
1138145767_2,2.0
1138145767_3,0.0
1138145767_4,0.0
1138146150_1,11.0
1138146150_2,0.0
1138146150_3,1.0
1138146150_4,1.0
1138146183_1,3.0
1138146183_2,1.0
1138146183_3,2.0
1138146183_4,0.0
1138146257_1,0.0
1138146257_2,5.0
1138146257_3,6.0
1138146257_4,0.0
1138146733_1,21.0
1138146733_2,23.0
1138146733_3,24.0
1138146733_4,32.0
1138148783_1,20.0
1138148783_2,23.0
1138148783_3,22.0
1138148783_4,6.0
1138149161_1,6.0
1138149161_2,4.0
1138149161_3,4.0
1138149161_4,0.0
1138149287_1,0.0
1138149287_2,0.0
1138149287_3,1.0
1138149287_4,2.0
1138149948_1,0.0
1138149948_2,1.0
1138149948_3,1.0
1138149948_4,0.0
1138150009_1,3.0
1138150009_2,4.0
1138150009_3,4.0
1138150009_4,3.0
1138150256_1,2.0
1138150315_1,0.0
1138150315_2,0.0
1138150315_3,0.0
1138150315_4,1.0
1138151013_1,39.0
1138151406_1,0.0
1138151406_2,1.0
1138151406_3,2.0
1138151406_4,0.0
1138151560_1,0.0
1138151560_2,0.0
1138151560_3,1.0
1138151560_4,2.0
1138151895_1,2.0
1138151895_2,4.0
1138151895_3,2.0
1138151895_4,5.0
1138152458_1,0.0
1138152458_2,0.0
1138152458_3,0.0
1138152458_4,1.0
1138153175_1,23.0
1138153175_2,17.0
1138153175_3,1.0
1138153175_4,1.0
1138153670_1,6.0
1138153670_2,1.0
1138154228_1,8.0
1138154228_2,4.0
1138154228_3,10.0
1138155116_1,16.0
1138155116_2,12.0
1138155116_3,18.0
1138155116_4,21.0
1138155737_1,26.0
1138155872_1,7.0
1138155872_2,4.0
1138155872_3,6.0
1138155872_4,0.0
1138156416_1,6.0
1138156416_2,6.0
1138156416_3,8.0
1138156416_4,5.0
1138157564_1,1.0
1138157564_2,2.0
1138157564_3,1.0
1138157564_4,1.0
1138157749_1,2.0
1138157749_2,2.0
1138157749_3,4.0
1138157749_4,1.0
1138157787_1,9.0
1138157787_2,4.0
1138157787_3,3.0
1138157787_4,3.0
1138158132_1,0.0
1138158132_2,7.0
1138158132_3,2.0
1138158132_4,2.0
1138158563_1,11.0
1138158563_2,16.0
1138158563_3,8.0
1138158563_4,3.0
1138159015_1,3.0
1138159015_2,7.0
1138159015_3,8.0
1138159015_4,6.0
1138159937_1,5.0
1138159937_2,3.0
1138159937_3,1.0
1138159937_4,1.0
1138160545_1,3.0
1138160545_2,4.0
1138160545_3,18.0
1138160545_4,7.0
1138161165_1,3.0
1138161165_2,21.0
1138161165_3,7.0
1138161165_4,7.0
1138162752_1,5.0
1138162752_2,5.0
1138162752_3,2.0
1138162752_4,1.0
1138162790_1,4.0
1138162790_2,2.0
1138162790_3,0.0
1138162790_4,0.0
1138162897_1,4.0
1138162897_2,4.0
1138162897_3,3.0
1138162897_4,2.0
1138163993_1,0.0
1138163993_2,6.0
1138163993_3,4.0
1138163993_4,6.0
1138164051_1,3.0
1138164051_2,0.0
1138164051_3,3.0
1138164051_4,1.0
1138164503_1,1.0
1138164503_2,2.0
1138164503_3,2.0
1138164503_4,3.0
1138165083_1,2.0
1138165083_2,2.0
1138165083_3,0.0
1138165083_4,2.0
1138165195_1,0.0
1138165195_2,2.0
1138165195_3,0.0
1138165195_4,0.0
1138165628_1,0.0
1138165628_2,9.0
1138165628_3,10.0
1138165628_4,1.0
1138165759_1,3.0
1138165759_2,3.0
1138165759_3,3.0
1138165759_4,1.0
1138165986_1,19.0
1138165986_2,38.0
1138166326_1,10.0
1138166326_2,13.0
1138166326_3,15.0
1138166326_4,15.0
1138166651_1,2.0
1138166651_2,2.0
1138166651_3,2.0
1138166651_4,2.0
1138166821_1,1.0
1138166821_2,1.0
1138166821_3,2.0
1138166821_4,1.0
1138167650_1,2.0
1138167650_2,4.0
1138167650_3,4.0
1138167650_4,5.0
1138167776_1,3.0
1138167776_2,22.0
1138167776_3,12.0
1138167776_4,16.0
1138168038_1,3.0
1138168038_2,9.0
1138168038_3,12.0
1138168038_4,21.0
1138168697_1,4.0
1138168697_2,3.0
1138168697_3,4.0
1138168697_4,2.0
1138169250_1,4.0
1138169250_2,21.0
1138169250_3,18.0
1138169250_4,19.0
1138170247_1,4.0
1138170247_2,6.0
1138170247_3,2.0
1138170247_4,3.0
1138170553_1,11.0
1138170553_2,11.0
1138170553_3,7.0
1138170553_4,3.0
1138170738_1,4.0
1138170738_2,0.0
1138170738_3,3.0
1138170738_4,3.0
1138171101_1,4.0
1138171101_2,5.0
1138171101_3,3.0
1138171101_4,3.0
1138171135_1,40.0
1138171135_2,54.0
1138171135_3,57.0
1138171135_4,8.0
1138171926_1,2.0
1138171926_2,3.0
1138171926_3,0.0
1138171926_4,1.0
1138172357_1,33.0
1138172357_2,33.0
1138172357_3,29.0
1138172435_1,12.0
1138172435_2,2.0
1138172435_3,1.0
1138172435_4,5.0
1138172605_1,24.0
1138172605_2,22.0
1138172605_3,14.0
1138172890_1,1.0
1138172911_1,11.0
1138172911_2,16.0
1138172911_3,13.0
1138172911_4,4.0
1138177478_1,9.0
1138177478_2,2.0
1138177478_3,5.0
1138177478_4,6.0
1138177594_1,6.0
1138177594_2,2.0
1138177594_3,1.0
1138177594_4,2.0
1138177954_1,4.0
1138177954_2,6.0
1138177954_3,3.0
1138177954_4,12.0
1138178351_1,4.0
1138178351_2,4.0
1138178351_3,0.0
1138178351_4,0.0
1138178856_1,6.0
1138178856_2,4.0
1138178856_3,5.0
1138179286_1,36.0
1138179345_1,2.0
1138179345_2,0.0
1138179345_3,2.0
1138179345_4,2.0
1138180314_1,6.0
1138180779_1,1.0
1138180779_2,1.0
1138180779_3,4.0
1138180779_4,7.0
1138181841_1,29.0
1138184760_1,1.0
1138184760_2,2.0
1138184760_3,2.0
1138184760_4,4.0
1138185342_1,18.0
1138185342_2,16.0
1138185342_3,16.0
1138185342_4,25.0
1138185911_1,3.0
1138185911_2,2.0
1138186074_1,10.0
1138186074_2,1.0
1138186074_3,14.0
1138186074_4,15.0
1138186491_1,2.0
1138186491_2,2.0
1138186491_3,4.0
1138186491_4,3.0
1138186564_1,4.0
1138187092_1,8.0
1138187092_2,14.0
1138187092_3,13.0
1138187092_4,13.0
1138187393_1,7.0
1138187393_2,13.0
1138187393_3,6.0
1138187393_4,54.0
1138187618_1,8.0
1138187618_2,13.0
1138187618_3,11.0
1138187618_4,7.0
1138188335_1,7.0
1138188335_2,5.0
1138188335_3,3.0
1138188335_4,3.0
1138188825_1,1.0
1138188825_2,12.0
1138188825_3,6.0
1138188825_4,0.0
1138189256_1,3.0
1138189256_2,3.0
1138189256_3,0.0
1138189256_4,1.0
1138190049_1,2.0
1138190049_2,1.0
1138190049_3,2.0
1138190049_4,4.0
1138191747_1,2.0
1138191747_2,4.0
1138191747_3,4.0
1138191747_4,5.0
1138191785_1,7.0
1138191785_2,2.0
1138191785_3,3.0
1138191785_4,1.0
1138192498_1,6.0
1138192498_2,5.0
1138192498_3,6.0
1138192498_4,6.0
1138193288_1,11.0
1138193288_2,5.0
1138193288_3,2.0
1138193288_4,1.0
1138194900_1,7.0
1138194900_2,3.0
1138194900_3,3.0
1138194900_4,3.0
1138195419_1,3.0
1138195419_2,3.0
1138195419_3,5.0
1138195419_4,2.0
1138195480_1,2.0
1138195480_2,2.0
1138195480_3,3.0
1138195480_4,4.0
1138195549_1,6.0
1138195549_2,8.0
1138195549_3,7.0
1138195549_4,5.0
1138197116_1,21.0
1138197116_2,21.0
1138197116_3,15.0
1138197116_4,5.0
1138198643_1,1.0
1138198643_2,3.0
1138198643_3,11.0
1138198643_4,3.0
1138198885_1,0.0
1138198885_2,4.0
1138198885_3,5.0
1138198885_4,4.0
1138502219_1,2.0
1138502432_1,8.0
1138505822_1,2.0
1138506762_1,4.0
1138506762_2,3.0
1138506840_1,3.0
1138506840_2,3.0
1138507285_1,4.0
1138507285_2,2.0
1138507500_1,1.0
1138507719_1,3.0
1138507719_2,1.0
1138510650_1,1.0
1138511945_1,2.0
1138512231_1,2.0
1138513958_1,2.0
1138514879_1,8.0
1138514904_1,14.0
1138516294_1,10.0
1138517430_1,5.0
1138519044_1,2.0
1138519044_2,4.0
1138522516_1,7.0
1138522516_2,5.0
1138522573_1,0.0
1138522573_2,3.0
1138523174_1,2.0
1138524829_1,10.0
1138525129_1,3.0
1138525570_1,4.0
1138526225_1,6.0
1138527374_1,1.0
1138527374_2,1.0
1138527850_1,0.0
1138528825_1,5.0
1138531617_1,40.0
1138532047_1,7.0
1138532993_1,2.0
1138534517_1,1.0
1138534517_2,3.0
1138538847_1,24.0
1138600713_1,21.0
1138600713_2,12.0
1138600713_3,18.0
1138600713_4,6.0
1138601895_1,16.0
1138601895_2,16.0
1138601895_3,15.0
1138601895_4,6.0
1138602045_1,2.0
1138602045_2,1.0
1138602045_3,1.0
1138602045_4,0.0
1138602138_1,4.0
1138602138_2,2.0
1138602138_3,1.0
1138602138_4,1.0
1138604096_1,19.0
1138604096_2,19.0
1138604096_3,14.0
1138604096_4,8.0
1138604330_1,2.0
1138604330_2,2.0
1138604965_1,18.0
1138604965_2,12.0
1138604965_3,4.0
1138604965_4,10.0
1138605718_1,1.0
1138605718_2,18.0
1138605718_3,4.0
1138605718_4,5.0
1138605886_1,12.0
1138605886_2,12.0
1138605886_3,12.0
1138608087_1,7.0
1138608087_2,6.0
1138608087_3,17.0
1138608087_4,16.0
1138609029_1,4.0
1138609029_2,7.0
1138609029_3,6.0
1138609029_4,3.0
1138609446_1,2.0
1138609446_2,9.0
1138609446_3,29.0
1138609562_1,11.0
1138609562_2,9.0
