회사명,sum_rlt,휴폐업 여부
4258601070_1,100.0,1.0
4268100671_1,100.0,1.0
4268100671_2,100.0,1.0
4268800495_1,100.0,1.0
4278700550_1,100.0,1.0
4278700550_2,100.0,1.0
4278700813_1,100.0,1.0
4278700813_2,100.0,1.0
4278700813_3,100.0,1.0
4288100191_1,100.0,1.0
4288100191_2,100.0,1.0
4288800133_1,100.0,1.0
4298100350_1,100.0,1.0
4298101645_1,100.0,1.0
4298101645_2,100.0,1.0
4298700653_1,100.0,1.0
4298700653_2,100.0,1.0
4298700798_1,100.0,1.0
4308100516_1,100.0,1.0
4308100516_2,100.0,1.0
4318100988_1,100.0,1.0
4318600590_1,100.0,1.0
4318700447_1,100.0,1.0
4318700471_1,100.0,1.0
4318700471_2,100.0,1.0
4328101530_1,100.0,1.0
4328101957_1,100.0,1.0
4328600026_1,100.0,1.0
4328700571_1,100.0,1.0
4328800597_1,100.0,1.0
4338101135_1,100.0,1.0
4338101135_2,100.0,1.0
4338101135_3,100.0,1.0
4338601580_1,100.0,1.0
4338601687_1,100.0,1.0
4338601687_2,100.0,1.0
4338700502_1,100.0,1.0
4338701516_1,100.0,1.0
4338701516_2,100.0,1.0
4348101443_1,100.0,1.0
4348101443_2,100.0,1.0
4348601244_1,100.0,1.0
4348800064_1,100.0,1.0
4348800064_2,100.0,1.0
4348800064_3,100.0,1.0
4358600710_1,100.0,1.0
4358600710_2,100.0,1.0
4358601039_1,100.0,1.0
4358601306_1,100.0,1.0
4358601306_2,100.0,1.0
4358601330_1,100.0,1.0
4358800072_1,100.0,1.0
4368701102_1,100.0,1.0
4368701102_2,100.0,1.0
4378700090_1,100.0,1.0
4378700260_1,100.0,1.0
4388700185_1,100.0,1.0
4388700185_2,100.0,1.0
4388700303_1,100.0,1.0
4398100740_1,100.0,1.0
4398100740_2,100.0,1.0
4398101787_1,100.0,1.0
4398101787_2,100.0,1.0
4398800147_1,100.0,1.0
4398800695_1,100.0,1.0
4408100342_1,100.0,1.0
4408100342_2,100.0,1.0
4408100342_3,100.0,1.0
4408100468_1,100.0,1.0
4408100774_1,100.0,1.0
4408100774_2,100.0,1.0
4408600537_1,100.0,1.0
4408800768_1,100.0,1.0
4418100587_1,100.0,1.0
4418100587_2,100.0,1.0
4418500076_1,100.0,1.0
4418600374_1,100.0,1.0
4428600324_1,100.0,1.0
4428600912_1,100.0,1.0
4428600912_2,100.0,1.0
4428600912_3,100.0,1.0
4438100093_1,100.0,1.0
4438100093_2,100.0,1.0
4438100093_3,100.0,1.0
4438500413_1,100.0,1.0
4438500413_2,100.0,1.0
4438800355_1,100.0,1.0
4438800355_2,100.0,1.0
4448101057_1,100.0,1.0
4448101057_2,100.0,1.0
4458100105_1,100.0,1.0
4458100105_2,100.0,1.0
4458100105_3,100.0,1.0
4458100390_1,100.0,1.0
4458600736_1,100.0,1.0
4458701275_1,100.0,1.0
4458800690_1,100.0,1.0
4468500085_1,100.0,1.0
4478500074_1,100.0,1.0
4478800774_1,100.0,1.0
4478800852_1,100.0,1.0
4478800852_2,100.0,1.0
4488700862_1,100.0,1.0
4488801228_1,100.0,1.0
4498101203_1,100.0,1.0
4498600626_1,100.0,1.0
4498600626_2,100.0,1.0
4498600626_3,100.0,1.0
4498700851_1,100.0,1.0
4498700851_2,100.0,1.0
4498700851_3,100.0,1.0
4498800353_1,100.0,1.0
4498800353_2,100.0,1.0
4498800353_3,100.0,1.0
4498800353_4,100.0,1.0
4518600366_1,100.0,1.0
4518601161_1,100.0,1.0
4518601161_2,100.0,1.0
4518601161_3,100.0,1.0
4518800526_1,100.0,1.0
4518800526_2,100.0,1.0
4528100705_1,100.0,1.0
4528100705_2,100.0,1.0
4528100985_1,100.0,1.0
4528100985_2,100.0,1.0
4528600447_1,100.0,1.0
4528600466_1,100.0,1.0
4528600466_2,100.0,1.0
4528800397_1,100.0,1.0
4538101314_1,100.0,1.0
4538101314_2,100.0,1.0
4538101314_3,100.0,1.0
4538600514_1,100.0,1.0
4538600514_2,100.0,1.0
4538700826_1,100.0,1.0
4538800482_1,100.0,1.0
4538800482_2,100.0,1.0
4538801157_1,100.0,1.0
4548700339_1,100.0,1.0
4548800452_1,100.0,1.0
4558700763_1,100.0,1.0
4558700763_2,100.0,1.0
4568100158_1,100.0,1.0
4568100158_2,100.0,1.0
4568801030_1,100.0,1.0
4578101183_1,100.0,1.0
4578601908_1,100.0,1.0
4588501035_1,100.0,1.0
4588801318_1,100.0,1.0
4598500344_1,100.0,1.0
4598600827_1,100.0,1.0
4598600827_2,100.0,1.0
4608100098_1,100.0,1.0
4608101699_1,100.0,1.0
4618701262_1,100.0,1.0
4618800256_1,100.0,1.0
4618800256_2,100.0,1.0
4628500321_1,100.0,1.0
4628700382_1,100.0,1.0
4628700382_2,100.0,1.0
4628700738_1,100.0,1.0
4628700738_2,100.0,1.0
4638700051_1,100.0,1.0
4638700051_2,100.0,1.0
4638800683_1,100.0,1.0
4648100426_1,100.0,1.0
4648100504_1,100.0,1.0
4648100504_2,100.0,1.0
4648100504_3,100.0,1.0
4648500235_1,100.0,1.0
4648700485_1,100.0,1.0
4648700485_2,100.0,1.0
4648700485_3,100.0,1.0
4658100773_1,100.0,1.0
4658700533_1,100.0,1.0
4658700533_2,100.0,1.0
4658800016_1,100.0,1.0
4658800016_2,100.0,1.0
4658800016_3,100.0,1.0
4658800016_4,100.0,1.0
4668500677_1,100.0,1.0
4668600295_1,100.0,1.0
4668600825_1,100.0,1.0
4668600825_2,100.0,1.0
4668700157_1,100.0,1.0
4668700929_1,100.0,1.0
4668700929_2,100.0,1.0
4668700929_3,100.0,1.0
4668801056_1,100.0,1.0
4668801056_2,100.0,1.0
4668801401_1,100.0,1.0
4678500082_1,100.0,1.0
4678600570_1,100.0,1.0
4678700183_1,100.0,1.0
4678700617_1,100.0,1.0
4688700115_1,100.0,1.0
4688700134_1,100.0,1.0
4688700134_2,100.0,1.0
4688700134_3,100.0,1.0
4688800086_1,100.0,1.0
4688800941_1,100.0,1.0
4698101129_1,100.0,1.0
4698800323_1,100.0,1.0
4698800323_2,100.0,1.0
4698800323_3,100.0,1.0
4708100775_1,100.0,1.0
4708101677_1,100.0,1.0
4708600616_1,100.0,1.0
4718100690_1,100.0,1.0
4718501358_1,100.0,1.0
4718600870_1,100.0,1.0
4728600742_1,100.0,1.0
4728600742_2,100.0,1.0
4728600742_3,100.0,1.0
4728601741_1,100.0,1.0
4728701452_1,100.0,1.0
4728800862_1,100.0,1.0
4728801177_1,100.0,1.0
4728801177_2,100.0,1.0
4738600411_1,100.0,1.0
4738700664_1,100.0,1.0
4738700704_1,100.0,1.0
4738700704_2,100.0,1.0
4748600772_1,100.0,1.0
4748600772_2,100.0,1.0
4758500045_1,100.0,1.0
4758500443_1,100.0,1.0
4758600187_1,100.0,1.0
4758600187_2,100.0,1.0
4768800578_1,100.0,1.0
4768800578_2,100.0,1.0
4778600373_1,100.0,1.0
4778601498_1,100.0,1.0
4778800931_1,100.0,1.0
4778800931_2,100.0,1.0
4788600658_1,100.0,1.0
4788600658_2,100.0,1.0
4798100980_1,100.0,1.0
4798100980_2,100.0,1.0
4798600781_1,100.0,1.0
4798800029_1,100.0,1.0
4798800029_2,100.0,1.0
4798800029_3,100.0,1.0
4798800145_1,100.0,1.0
4808100049_1,100.0,1.0
4808101320_1,100.0,1.0
4808101320_2,100.0,1.0
4808500218_1,100.0,1.0
4808501629_1,100.0,1.0
4808501629_2,100.0,1.0
4808501629_3,100.0,1.0
4808600404_1,100.0,1.0
4808600404_2,100.0,1.0
4808600404_3,100.0,1.0
4808600495_1,100.0,1.0
4808601024_1,100.0,1.0
4808700449_1,100.0,1.0
4808700449_2,100.0,1.0
4808700449_3,100.0,1.0
4818700215_1,100.0,1.0
4818700215_2,100.0,1.0
4818701117_1,100.0,1.0
4828100031_1,100.0,1.0
4838100301_1,100.0,1.0
4838101052_1,100.0,1.0
4838101052_2,100.0,1.0
4838700400_1,100.0,1.0
4848600070_1,100.0,1.0
4858600073_1,100.0,1.0
4858700482_1,100.0,1.0
4858700920_1,100.0,1.0
4858700920_2,100.0,1.0
4868100936_1,100.0,1.0
4868100936_2,100.0,1.0
4868100936_3,100.0,1.0
4868600815_1,100.0,1.0
4868600815_2,100.0,1.0
4868600815_3,100.0,1.0
4868800478_1,100.0,1.0
4868800600_1,100.0,1.0
4878101393_1,100.0,1.0
4878601272_1,100.0,1.0
4878601272_2,100.0,1.0
4878700396_1,100.0,1.0
4878700566_1,100.0,1.0
4878700566_2,100.0,1.0
4888101310_1,100.0,1.0
4888101310_2,100.0,1.0
4888700384_1,100.0,1.0
4898100314_1,100.0,1.0
4898600212_1,100.0,1.0
4898600376_1,100.0,1.0
4898600376_2,100.0,1.0
4898600376_3,100.0,1.0
4908700223_1,100.0,1.0
4908700223_2,100.0,1.0
4908701222_1,100.0,1.0
4908800614_1,100.0,1.0
4908800614_2,100.0,1.0
4908800614_3,100.0,1.0
4918801111_1,100.0,1.0
4918801111_2,100.0,1.0
4918801111_3,100.0,1.0
4928101022_1,100.0,1.0
4928101022_2,100.0,1.0
4928101022_3,100.0,1.0
4928101022_4,100.0,1.0
4928700291_1,100.0,1.0
4928700291_2,100.0,1.0
4928700291_3,100.0,1.0
4928700291_4,100.0,1.0
4928800100_1,100.0,1.0
4928800982_1,100.0,1.0
4938101457_1,100.0,1.0
4938700047_1,100.0,1.0
4948700507_1,100.0,1.0
4958100449_1,100.0,1.0
4958601026_1,100.0,1.0
4958700155_1,100.0,1.0
4958700155_2,100.0,1.0
4958701227_1,100.0,1.0
4958800375_1,100.0,1.0
4958800375_2,100.0,1.0
4958800375_3,100.0,1.0
4968100587_1,100.0,1.0
4968100587_2,100.0,1.0
4968600414_1,100.0,1.0
4968800058_1,100.0,1.0
4978100260_1,100.0,1.0
4978600042_1,100.0,1.0
4978800861_1,100.0,1.0
4988100088_1,100.0,1.0
4988100526_1,100.0,1.0
4988500034_1,100.0,1.0
4988601423_1,100.0,1.0
4988700718_1,100.0,1.0
4988801261_1,100.0,1.0
4988801261_2,100.0,1.0
4988801261_3,100.0,1.0
4998100738_1,100.0,1.0
4998100738_2,100.0,1.0
4998701476_1,100.0,1.0
5018125032_1,100.0,1.0
5018125032_2,100.0,1.0
5018126273_1,100.0,1.0
5018126273_2,100.0,1.0
5018510556_1,100.0,1.0
5018510556_2,100.0,1.0
5018515866_1,100.0,1.0
5018515866_2,100.0,1.0
5018600259_1,100.0,1.0
5028103889_1,100.0,1.0
5028103889_2,100.0,1.0
5028137996_1,100.0,1.0
5028137996_2,100.0,1.0
5028137996_3,100.0,1.0
5028138054_1,100.0,1.0
5028138054_2,100.0,1.0
5028144842_1,100.0,1.0
5028146627_1,100.0,1.0
5028148417_1,100.0,1.0
5028148417_2,100.0,1.0
5028159404_1,100.0,1.0
5028159404_2,100.0,1.0
5028159404_3,100.0,1.0
5028178186_1,100.0,1.0
5028178186_2,100.0,1.0
5028186594_1,100.0,1.0
5028190915_1,100.0,1.0
5028517305_1,100.0,1.0
5028520800_1,100.0,1.0
5028520800_2,100.0,1.0
5028521584_1,100.0,1.0
5028522356_1,100.0,1.0
5028523637_1,100.0,1.0
5028523637_2,100.0,1.0
5028524825_1,100.0,1.0
5028524830_1,100.0,1.0
5028525125_1,100.0,1.0
5028525673_1,100.0,1.0
5028526051_1,100.0,1.0
5028526051_2,100.0,1.0
5028526522_1,100.0,1.0
5028528404_1,100.0,1.0
5028531461_1,100.0,1.0
5028531461_2,100.0,1.0
5028535190_1,100.0,1.0
5028535190_2,100.0,1.0
5028536296_1,100.0,1.0
5028539503_1,100.0,1.0
5028539804_1,100.0,1.0
5028541692_1,100.0,1.0
5028600233_1,100.0,1.0
5028602191_1,100.0,1.0
5028612118_1,100.0,1.0
5028613553_1,100.0,1.0
5028613553_2,100.0,1.0
5028613553_3,100.0,1.0
5028614284_1,100.0,1.0
5028614284_2,100.0,1.0
5028617113_1,100.0,1.0
5028617753_1,100.0,1.0
5028617923_1,100.0,1.0
5028617923_2,100.0,1.0
5028623013_1,100.0,1.0
5028623013_2,100.0,1.0
5028624502_1,100.0,1.0
5028624502_2,100.0,1.0
5028627149_1,100.0,1.0
5028632389_1,100.0,1.0
5028638758_1,100.0,1.0
5028640614_1,100.0,1.0
5028640614_2,100.0,1.0
5028640614_3,100.0,1.0
5028641194_1,100.0,1.0
5028641194_2,100.0,1.0
5028700870_1,100.0,1.0
5028700870_2,100.0,1.0
5028701336_1,100.0,1.0
5028701336_2,100.0,1.0
5028800784_1,100.0,1.0
5028800784_2,100.0,1.0
5038105750_1,100.0,1.0
5038105750_2,100.0,1.0
5038105750_3,100.0,1.0
5038147288_1,100.0,1.0
5038147288_2,100.0,1.0
5038147288_3,100.0,1.0
5038147288_4,100.0,1.0
5038148268_1,100.0,1.0
5038148268_2,100.0,1.0
5038157898_1,100.0,1.0
5038161806_1,100.0,1.0
5038166209_1,100.0,1.0
5038174301_1,100.0,1.0
5038174301_2,100.0,1.0
5038174301_3,100.0,1.0
5038177031_1,100.0,1.0
5038177031_2,100.0,1.0
5038178724_1,100.0,1.0
5038178724_2,100.0,1.0
5038178724_3,100.0,1.0
5038179742_1,100.0,1.0
5038180439_1,100.0,1.0
5038180439_2,100.0,1.0
5038184513_1,100.0,1.0
5038184809_1,100.0,1.0
5038186850_1,100.0,1.0
5038186850_2,100.0,1.0
5038188765_1,100.0,1.0
5038191334_1,100.0,1.0
5038195441_1,100.0,1.0
5038197283_1,100.0,1.0
5038197283_2,100.0,1.0
5038197283_3,100.0,1.0
5038510135_1,100.0,1.0
5038510775_1,100.0,1.0
5038510775_2,100.0,1.0
5038516099_1,100.0,1.0
5038516202_1,100.0,1.0
5038521025_1,100.0,1.0
5038521928_1,100.0,1.0
5038525074_1,100.0,1.0
5038525870_1,100.0,1.0
5038526694_1,100.0,1.0
5038528052_1,100.0,1.0
5038528498_1,100.0,1.0
5038528498_2,100.0,1.0
5038529987_1,100.0,1.0
5038530131_1,100.0,1.0
5038530505_1,100.0,1.0
5038532013_1,100.0,1.0
5038532240_1,100.0,1.0
5038600366_1,100.0,1.0
5038601161_1,100.0,1.0
5038601161_2,100.0,1.0
5038603553_1,100.0,1.0
5038608524_1,100.0,1.0
5038608562_1,100.0,1.0
5038610092_1,100.0,1.0
5038611446_1,100.0,1.0
5038611446_2,100.0,1.0
5038612824_1,100.0,1.0
5038612824_2,100.0,1.0
5038614142_1,100.0,1.0
5038615331_1,100.0,1.0
5038617644_1,100.0,1.0
5038617644_2,100.0,1.0
5038618570_1,100.0,1.0
5038618570_2,100.0,1.0
5038618911_1,100.0,1.0
5038700233_1,100.0,1.0
5038700951_1,100.0,1.0
5048106941_1,100.0,1.0
5048112822_1,100.0,1.0
5048116395_1,100.0,1.0
5048121108_1,100.0,1.0
5048121108_2,100.0,1.0
5048121239_1,100.0,1.0
5048121239_2,100.0,1.0
5048126248_1,100.0,1.0
5048126253_1,100.0,1.0
5048126253_2,100.0,1.0
5048126710_1,100.0,1.0
5048126710_2,100.0,1.0
5048129769_1,100.0,1.0
5048131789_1,100.0,1.0
5048140707_1,100.0,1.0
5048140707_2,100.0,1.0
5048140707_3,100.0,1.0
5048142423_1,100.0,1.0
5048149727_1,100.0,1.0
5048154201_1,100.0,1.0
5048154201_2,100.0,1.0
5048154972_1,100.0,1.0
5048160135_1,100.0,1.0
5048165178_1,100.0,1.0
5048165178_2,100.0,1.0
5048169500_1,100.0,1.0
5048169970_1,100.0,1.0
5048169970_2,100.0,1.0
5048183841_1,100.0,1.0
5048185271_1,100.0,1.0
5048185271_2,100.0,1.0
5048190167_1,100.0,1.0
5048190677_1,100.0,1.0
5048193844_1,100.0,1.0
5048194386_1,100.0,1.0
5048194386_2,100.0,1.0
5048194386_3,100.0,1.0
5048196031_1,100.0,1.0
5048196064_1,100.0,1.0
5048196986_1,100.0,1.0
5048197520_1,100.0,1.0
5048507948_1,100.0,1.0
5048511200_1,100.0,1.0
5048512188_1,100.0,1.0
5048517126_1,100.0,1.0
5048522842_1,100.0,1.0
5048526775_1,100.0,1.0
5048529578_1,100.0,1.0
5048532001_1,100.0,1.0
5048532748_1,100.0,1.0
5048532826_1,100.0,1.0
5048532831_1,100.0,1.0
5048533451_1,100.0,1.0
5048533785_1,100.0,1.0
5048535027_1,100.0,1.0
5048535027_2,100.0,1.0
5048536119_1,100.0,1.0
5048537893_1,100.0,1.0
5048540520_1,100.0,1.0
5048541062_1,100.0,1.0
5048541572_1,100.0,1.0
5048542552_1,100.0,1.0
5048543319_1,100.0,1.0
5048543319_2,100.0,1.0
5048606475_1,100.0,1.0
5048606475_2,100.0,1.0
5048606780_1,100.0,1.0
5048608172_1,100.0,1.0
5048609128_1,100.0,1.0
5048609128_2,100.0,1.0
5048610590_1,100.0,1.0
5048610590_2,100.0,1.0
5048610590_3,100.0,1.0
5048615047_1,100.0,1.0
5048615047_2,100.0,1.0
5048615130_1,100.0,1.0
5048617763_1,100.0,1.0
5048619738_1,100.0,1.0
5048620273_1,100.0,1.0
5048620273_2,100.0,1.0
5048620273_3,100.0,1.0
5048700181_1,100.0,1.0
5058110389_1,100.0,1.0
5058110389_2,100.0,1.0
5058111466_1,100.0,1.0
5058111466_2,100.0,1.0
5058125558_1,100.0,1.0
5058128647_1,100.0,1.0
5058128647_2,100.0,1.0
5058130819_1,100.0,1.0
5058136680_1,100.0,1.0
5058140224_1,100.0,1.0
5058140224_2,100.0,1.0
5058143575_1,100.0,1.0
5058144064_1,100.0,1.0
5058145933_1,100.0,1.0
5058146117_1,100.0,1.0
5058146117_2,100.0,1.0
5058147611_1,100.0,1.0
5058147611_2,100.0,1.0
5058147611_3,100.0,1.0
5058149680_1,100.0,1.0
5058149680_2,100.0,1.0
5058155159_1,100.0,1.0
5058155498_1,100.0,1.0
5058155498_2,100.0,1.0
5058157064_1,100.0,1.0
5058157064_2,100.0,1.0
5058160986_1,100.0,1.0
5058162418_1,100.0,1.0
5058162515_1,100.0,1.0
5058162515_2,100.0,1.0
5058164323_1,100.0,1.0
5058164323_2,100.0,1.0
5058167432_1,100.0,1.0
5058167432_2,100.0,1.0
5058170617_1,100.0,1.0
5058176611_1,100.0,1.0
5058183427_1,100.0,1.0
5058503722_1,100.0,1.0
5058516265_1,100.0,1.0
5058516829_1,100.0,1.0
5058519525_1,100.0,1.0
5058519729_1,100.0,1.0
5058523053_1,100.0,1.0
5058524300_1,100.0,1.0
5058524654_1,100.0,1.0
5058525537_1,100.0,1.0
5058525537_2,100.0,1.0
5058701301_1,100.0,1.0
5058800691_1,100.0,1.0
5068106762_1,100.0,1.0
5068106762_2,100.0,1.0
5068122893_1,100.0,1.0
5068145969_1,100.0,1.0
5068149247_1,100.0,1.0
5068150900_1,100.0,1.0
5068155040_1,100.0,1.0
5068156428_1,100.0,1.0
5068156428_2,100.0,1.0
5068156845_1,100.0,1.0
5068156845_2,100.0,1.0
5068159143_1,100.0,1.0
5068159143_2,100.0,1.0
5068159143_3,100.0,1.0
5068162973_1,100.0,1.0
5068166469_1,100.0,1.0
5068167401_1,100.0,1.0
5068169923_1,100.0,1.0
5068170658_1,100.0,1.0
5068173112_1,100.0,1.0
5068178704_1,100.0,1.0
5068178704_2,100.0,1.0
5068183060_1,100.0,1.0
5068183871_1,100.0,1.0
5068186596_1,100.0,1.0
5068190130_1,100.0,1.0
5068190130_2,100.0,1.0
5068501182_1,100.0,1.0
5068505096_1,100.0,1.0
5068505096_2,100.0,1.0
5068509715_1,100.0,1.0
5068509826_1,100.0,1.0
5068512132_1,100.0,1.0
5068518214_1,100.0,1.0
5068518330_1,100.0,1.0
5068520554_1,100.0,1.0
5068521664_1,100.0,1.0
5068523885_1,100.0,1.0
5068523885_2,100.0,1.0
5068526621_1,100.0,1.0
5068527620_1,100.0,1.0
5068600332_1,100.0,1.0
5068600856_1,100.0,1.0
5078104409_1,100.0,1.0
5078109684_1,100.0,1.0
5078109684_2,100.0,1.0
5078109869_1,100.0,1.0
5078109869_2,100.0,1.0
5078109869_3,100.0,1.0
5078109869_4,100.0,1.0
5078110269_1,100.0,1.0
5078112200_1,100.0,1.0
5078112495_1,100.0,1.0
5078112495_2,100.0,1.0
5078113121_1,100.0,1.0
5078113121_2,100.0,1.0
5078113121_3,100.0,1.0
5078113567_1,100.0,1.0
5078600640_1,100.0,1.0
5078600989_1,100.0,1.0
5078600989_2,100.0,1.0
5078601237_1,100.0,1.0
5078601289_1,100.0,1.0
5078700462_1,100.0,1.0
5078700462_2,100.0,1.0
5088110199_1,100.0,1.0
5088110199_2,100.0,1.0
5088110199_3,100.0,1.0
5088110199_4,100.0,1.0
5088112765_1,100.0,1.0
5088113217_1,100.0,1.0
5088113503_1,100.0,1.0
5088113503_2,100.0,1.0
5088113503_3,100.0,1.0
5088118003_1,100.0,1.0
5088118003_2,100.0,1.0
5088119278_1,100.0,1.0
5088129970_1,100.0,1.0
5088134866_1,100.0,1.0
5088134866_2,100.0,1.0
5088600435_1,100.0,1.0
5088600906_1,100.0,1.0
5088600906_2,100.0,1.0
5088600906_3,100.0,1.0
5088600911_1,100.0,1.0
5088701182_1,100.0,1.0
5088800797_1,100.0,1.0
5088800797_2,100.0,1.0
5088800797_3,100.0,1.0
5088800860_1,100.0,1.0
5098102576_1,100.0,1.0
5098600855_1,100.0,1.0
5098600855_2,100.0,1.0
5098600855_3,100.0,1.0
5098800145_1,100.0,1.0
5098800145_2,100.0,1.0
5098800164_1,100.0,1.0
5098800320_1,100.0,1.0
5098800320_2,100.0,1.0
5098800562_1,100.0,1.0
5098800562_2,100.0,1.0
5098800562_3,100.0,1.0
5108106626_1,100.0,1.0
5108106626_2,100.0,1.0
5108108828_1,100.0,1.0
5108111226_1,100.0,1.0
5108112453_1,100.0,1.0
5108112870_1,100.0,1.0
5108115519_1,100.0,1.0
5108117292_1,100.0,1.0
5108118189_1,100.0,1.0
5108119024_1,100.0,1.0
5108119757_1,100.0,1.0
5108122683_1,100.0,1.0
5108125244_1,100.0,1.0
5108133477_1,100.0,1.0
5108133730_1,100.0,1.0
5108133730_2,100.0,1.0
5108134909_1,100.0,1.0
5108504868_1,100.0,1.0
5108505606_1,100.0,1.0
5108506814_1,100.0,1.0
5108507977_1,100.0,1.0
5108508511_1,100.0,1.0
5108508656_1,100.0,1.0
5108509107_1,100.0,1.0
5108701827_1,100.0,1.0
5108800179_1,100.0,1.0
5108800179_2,100.0,1.0
5108801372_1,100.0,1.0
5118102846_1,100.0,1.0
5118102846_2,100.0,1.0
5118118294_1,100.0,1.0
5118118294_2,100.0,1.0
5118118635_1,100.0,1.0
5118118635_2,100.0,1.0
5118118784_1,100.0,1.0
5118120387_1,100.0,1.0
5118121542_1,100.0,1.0
5118124947_1,100.0,1.0
5118124947_2,100.0,1.0
5118505064_1,100.0,1.0
5118505856_1,100.0,1.0
5118506985_1,100.0,1.0
5118600256_1,100.0,1.0
5118600256_2,100.0,1.0
5118600256_3,100.0,1.0
5118600348_1,100.0,1.0
5118700331_1,100.0,1.0
5118800740_1,100.0,1.0
5128109293_1,100.0,1.0
5128124315_1,100.0,1.0
5138105683_1,100.0,1.0
5138105683_2,100.0,1.0
5138108055_1,100.0,1.0
5138108055_2,100.0,1.0
5138110788_1,100.0,1.0
5138110788_2,100.0,1.0
5138110788_3,100.0,1.0
5138112689_1,100.0,1.0
5138113669_1,100.0,1.0
5138116953_1,100.0,1.0
5138117893_1,100.0,1.0
5138117893_2,100.0,1.0
5138117893_3,100.0,1.0
5138118117_1,100.0,1.0
5138118117_2,100.0,1.0
5138121500_1,100.0,1.0
5138121500_2,100.0,1.0
5138121908_1,100.0,1.0
5138123944_1,100.0,1.0
5138123944_2,100.0,1.0
5138123944_3,100.0,1.0
5138126408_1,100.0,1.0
5138126408_2,100.0,1.0
5138131901_1,100.0,1.0
5138132220_1,100.0,1.0
5138132220_2,100.0,1.0
5138132220_3,100.0,1.0
5138133914_1,100.0,1.0
5138133914_2,100.0,1.0
5138136380_1,100.0,1.0
5138137394_1,100.0,1.0
5138137507_1,100.0,1.0
5138139674_1,100.0,1.0
5138139674_2,100.0,1.0
5138139674_3,100.0,1.0
5138140360_1,100.0,1.0
5138140360_2,100.0,1.0
5138140360_3,100.0,1.0
5138140865_1,100.0,1.0
5138140865_2,100.0,1.0
5138141995_1,100.0,1.0
5138141995_2,100.0,1.0
5138152420_1,100.0,1.0
5138154239_1,100.0,1.0
5138161986_1,100.0,1.0
5138161986_2,100.0,1.0
5138167786_1,100.0,1.0
5138168617_1,100.0,1.0
5138168617_2,100.0,1.0
5138171408_1,100.0,1.0
5138171408_2,100.0,1.0
5138172668_1,100.0,1.0
5138174948_1,100.0,1.0
5138177038_1,100.0,1.0
5138177038_2,100.0,1.0
5138177038_3,100.0,1.0
5138177800_1,100.0,1.0
5138178871_1,100.0,1.0
5138178871_2,100.0,1.0
5138178871_3,100.0,1.0
5138183321_1,100.0,1.0
5138185426_1,100.0,1.0
5138185538_1,100.0,1.0
5138187050_1,100.0,1.0
5138188286_1,100.0,1.0
5138189591_1,100.0,1.0
5138190633_1,100.0,1.0
5138501860_1,100.0,1.0
5138501860_2,100.0,1.0
5138514026_1,100.0,1.0
5138519259_1,100.0,1.0
5138519259_2,100.0,1.0
5138523205_1,100.0,1.0
5138523205_2,100.0,1.0
5138523210_1,100.0,1.0
5138523210_2,100.0,1.0
5138525616_1,100.0,1.0
5138525708_1,100.0,1.0
5138527045_1,100.0,1.0
5138527045_2,100.0,1.0
5138527706_1,100.0,1.0
5138529719_1,100.0,1.0
5138530458_1,100.0,1.0
5138531535_1,100.0,1.0
5138531535_2,100.0,1.0
5138600397_1,100.0,1.0
5138600397_2,100.0,1.0
5148115108_1,100.0,1.0
5148115108_2,100.0,1.0
5148120178_1,100.0,1.0
5148120178_2,100.0,1.0
5148120178_3,100.0,1.0
5148131689_1,100.0,1.0
5148131689_2,100.0,1.0
5148134954_1,100.0,1.0
5148134954_2,100.0,1.0
5148145015_1,100.0,1.0
5148149457_1,100.0,1.0
5148150314_1,100.0,1.0
5148150876_1,100.0,1.0
5148154455_1,100.0,1.0
5148154455_2,100.0,1.0
5148156415_1,100.0,1.0
5148157919_1,100.0,1.0
5148157919_2,100.0,1.0
5148162372_1,100.0,1.0
5148163314_1,100.0,1.0
5148169749_1,100.0,1.0
5148169749_2,100.0,1.0
5148172341_1,100.0,1.0
5148172341_2,100.0,1.0
5148173073_1,100.0,1.0
5148173073_2,100.0,1.0
5148173506_1,100.0,1.0
5148176560_1,100.0,1.0
5148176916_1,100.0,1.0
5148176916_2,100.0,1.0
5148178613_1,100.0,1.0
5148178613_2,100.0,1.0
5148180502_1,100.0,1.0
5148183038_1,100.0,1.0
5148183440_1,100.0,1.0
5148186087_1,100.0,1.0
5148188969_1,100.0,1.0
5148193458_1,100.0,1.0
5148195188_1,100.0,1.0
5148195835_1,100.0,1.0
5148198579_1,100.0,1.0
5148514354_1,100.0,1.0
5148514354_2,100.0,1.0
5148516731_1,100.0,1.0
5148516731_2,100.0,1.0
5148518476_1,100.0,1.0
5148521044_1,100.0,1.0
5148522247_1,100.0,1.0
5148526471_1,100.0,1.0
5148527261_1,100.0,1.0
5148800429_1,100.0,1.0
5148800429_2,100.0,1.0
5158100025_1,100.0,1.0
5158100025_2,100.0,1.0
5158102718_1,100.0,1.0
5158102718_2,100.0,1.0
5158106937_1,100.0,1.0
5158106937_2,100.0,1.0
5158112889_1,100.0,1.0
5158112889_2,100.0,1.0
5158114795_1,100.0,1.0
5158115284_1,100.0,1.0
5158115284_2,100.0,1.0
5158115284_3,100.0,1.0
5158115284_4,100.0,1.0
5158117375_1,100.0,1.0
5158117375_2,100.0,1.0
5158119183_1,100.0,1.0
5158119183_2,100.0,1.0
